Complexity_level,text
L-E,I can add on to that because when weather puts the pressure on the matter it can make it transfer into a different shape or fall apart like if there was a Tsunami the waves are so strong that they can make houses and buildings fall apart and it can squish cars and make them flat or put them into a different shape or like when you pour water into a cup it takes the form of the cup.
L-E,"I also think that the moss grows to the north, because the north is colder and moss usually grows in cool and wet conditions."
L-E,"I was wondering in the winter when tree leafs change color and fall I was wondering if poison ivy did that too.Because poison ivy is A leaf as well but maybe the poison in the poison ivy makes it stay alive in the winter but I'm not so sure"
L-E,In Photosynethesis the plant will use energy from the sunlight to convert carbon dioxide from the atmosphere into simple sugars. A plant needs water and sunlight for food.
L-E,[ - of why the stinkbugs are not moving when they are on the berries is maybe they want it as their source of food and the stinkbugs don't want the other stinkbugs getting over the berries. Also maybe since it's getting colder the stinkbugs want to get as much food as they can because it will be a lot colder and the stinkbugs will lose their sources of food.- ]
L-E,Some caterpillars like monarchs eat milkweed leaves so that they can scare there predators off and so they dont get eaten
L-E,the bettle has a brown side for camiflouge and the green side is for that if camiflouge fails it can turn around to show the brigh green side to try to scare away the preadator
L-E,"I think that the weather is making the apples fall down beacause the wind is putting preser on the apple.[ - is that when the apples fall down they rot because they don't get the nuterents they need- ][ - that the applesare like people if the don't get there nutrents they get sick.- ]"
L-E,"I Can Add On To That Beacuse When The Weather Is Putting The Pressure On To The Apple And Making It Fall Off The Tree Its Like When Someone Were To Push You Off The Edge Of A Pool, The Pressure Of The Person Pushing You Is Putting Impact On Your Boby And Therefore Making You Fall Into The Pool. Also I Agree With You Saying That If A Person Were Sick Its Like An Apple Slowly Rotting Because It Dosn't Have The Nutrients To Grow Off Of."
L-E,first apple trees need sun light to grow and the rain then it keeps growing and growing untill it becomes a big apple tree with tasty apples on it
L-E,when they fall of the tree than they cant grow any more like a human when a human eats and than grows and you grow till you cant grow any more than advetually die so thats the same with apples
L-E,"The apple rots because the enrgery from the tree put it into the apple when it was on the tree and when said apple fell off of the tree,it didn't get any more ""food"" from the tree so it will rot and die then posibly get eaten."
L-E,When the apple falls from the tree it gets a bruise then the decomposers build o to the bruise and takes the energy from the apple then the apple rots
L-E,it interacts with humans because if it is contagous than it can spred around if you tuch it.
L-E,I think once the ivy interacts with the skin it will infect the outside layer of skin and the Interaction will cause an infection from bolth the ivy and the skin and that will create the rash. :)
L-E,"[ - Is i think if you wanna see if it is a living. It has to grow somthing and need water to live..- ][ -A non living thing does not need water to survive.- ]"
L-E,"[ - If animals live in our school cuortyard and i think animals do live in the court yard because there are alot of holes in one of the trees- ][ - if animals live in the courtyard- ]"
L-E,in other cases there would be making it moss because i just realized that moss cant grow seeds but plants can
L-E,They make it so bees can live in them!
L-E,"All moss needs to haveSPORES to live causethat is how water and air gets into the Mossor the plant"
L-E,[ - is that spiders can climb up walls because they shoot a spider web up and climb it and the web is sticky-]
L-E,[ - is that they still could live because they would still have a lot of their legs and most likely 2 legs would not through them of ballance- ]
L-E,[ - is the spider might still live for ages because a spider needs equal legs- ]
L-E,[ - is that it will still live but it cant do thing as fast it will walk way slower and it may die because it cant get to food on time.- ]
L-E,"I agree with you, because trees and plants can not live with out chlorophyll."
L-E,"<blockquote>I learned that the food chain is what connects animals.[ - is that the food chain is in regions because pandas are only in Asia so something in antarica can't eat it.[ - I have is that somehing in both places can connect them. Mabey something that live in one place gets eaten by something tat lives there and in another place and that animal gets eaten by anther animal.- ]- ]</blockquote>"
L-E,"[ - Seeds are living matter.Because Seeds in apples are like unborn children they dont grow but when they get the right treatment they grow into a huge apple tree.- ]"
L-E,Moss will grow better in damper places because it takes in all the water in the air.
L-E,"Poison in poison ivy, poison oak, and poison sumac is called urushiol and it is used to protect the plant. NEVER burn the plant, because if the urushiol gets in the air and you breathe it in, it will most likely kill you."
L-E,They give plants energy and animals eat that plant so they get energy and so on.
L-E,[ - Moss grows on the north side of trees because water evaporates on the north side of the tree.In the southern hemisphere water evaporates on the south side of trees.- ]
L-E,energy can come from the sun and fossil fules and the suns energy is the main source of life like the plants convert it into food for them. and then an anamail comes along and eats the plant and absobs the energy.
L-E,"I think that there is nutrients in thing animals eat that give them energy, if they can't get energy they might be a canirvor if it's a plant because they can't convert those nutrients"
L-E,the energy is still being produced because if it stoped the tree would die. the leaves are probably are getting weak and dry because the cold.
L-E,"[ - is that maybe plants make food. The roots also need air so they can get nutrients and Plants need air. They use the carbon dioxide in the air for water because there is 1% of water in air. It is called photosynthesis. (some info from google.)- ]"
L-E,[ - is that if moss dies out then it will create a problem wave in the ecosydom many animals will die and plants will to because it provides water on those hot days when there is no water- ]
L-E,"[ - The sun provides humankind with light and heat to create new earth habitate. It also provides plants to grow to help the food chain. Sunlight also helps with weather, which weather helps ecosystems too. Sunlight can cause droughts when there is less rain and intense rain.- ]"
L-E,leaves absorbe the sun light and water and creates the suger that it uses to live .
L-E,The plant also uses water from rain and carbon for the process to work for the gluocose like a cooking recipe
L-E,Photosynthesis is the process by which green plants and some other organisms use sunlight to create foods from carbon dioxide and water.
L-EE,"Anthony, female mosquitos are the only mosquitos that drink blood, because they need nutrients for their eggs. male mosquitos are harmless and instead eat nectar"
L-E,"[ - Almost every ecosystem needs soil for their environment. Soil is a massive help towards growing plants and being homes towards many insects. Without soil, plants wouldn't grow and the food web would go wack without all the producers/plants. - ]"
L-E,"A species is a group of organisms that are so alike they classify as a group,to be a type of species the organisms have to be able to reproduce for example a Mule is not a species because it is not able to reproduce."
L-E,"When a tardigrade is dry up it starts to synthesize special molecules which fill the tardigrades cells to replace lost water by forming a matrix,A matrix is like a net the marix keeps cells from the tardigrade from moving or combining"
L-E,"Most animals need water to survive, water allows metabolism occur which is the process that drives all the biochemical reaction that take places in cells"
L-E,"[ - That plants don't have energy in them, they have nutrients and ogranisoms that eat them that eat plants get the nutrients into energy to move and do other stuff animals that don't,don't get the energy- ]"
L-E,[ - (Moss) seedless (spores) the wind carriess the spores throw the air and if it is in the right codistion then it will land on ground and it will grow the plant called moss- ]
L-E,spiders eat insects and get eaten by birds and fish so spiders are first level predators but not apex predators
L-E,"Decomposersbreak down the remains of dead plants and animals and, in doing so, releasecarbon dioxidethrough respiration."
L-E,abiotic and biotic are other words for non-living and living.
L-E,[ - Just think about how much water we actually have in this world compared to the salt water. Salt water is poisen thats why we sweat salt water and pee salt water. This is also why your pee is yellow. If its clear then you need to drink water.- ]
L-E,Moss only grows on the northern side of tress if the tree lives in the northern hemisphere.If the tree lives in the southern hemisphere the moss grows on the southern side of trees
L-E,All plants usesunlightto make food (sugars) in a process called photosynthesis
L-E,Air+water+sunlight=wind water makes clouds and if you add too much wind you'll make a thunderstorm or atornado
L-E,"carbon is everything, without carbon there would be no universe"
L-E,"[ - is- ] toads do not go undergrond because they do not go undergrondthey go into a state of hibernation, and somecanbe exposed to temperatures below freezing. Aquatic"
L-E,[ -When ants die the other ants leave it alone but after two days they carry it to the ant graveyard. They do this because after two days it starts to smell which gives signals to the ants that it is dead.
L-E,when they dig the ants push dirt out to make tunnles witch makes a ant hill like when you dig with a tunnle
L-E,"[ - Almost every ecosystem needs water, to grow its enviornment and its whole species. Every animal needs water, plants need it in order to grow too. Without plants in the food chain, it would go wack, making a species over populated and then go extinct. - ]"
L-E,"a plant can grow without real sunlight but if you dont have real sunlight it has to grow withartificial sunlight (lamp,light,night light) but a plant can not grow without sunlight"
L-E,apples fall off the trees in winter because they get weak.
L-E,i just found out that the plants take in co2 and let out oxegen which is what we breath in.
L-E,Atoms are small particles (building blocks) that are everywhere. They are made up of a central dense nucleus which is surrounded by one or some more lightweight negativity charged particles that are called electrons.
L-E,"There is soething called the water table, It is under all the soil. its at the way bottem. Do you know what satured means? Grab a spunge and dip it in a bowl of water, Squeez it and all the water will spill out. if a drop of rain drops on to the soil or durt, The drop of water will evaporate into the air. When water squirts out of the soil/durt its calld a spring just like in tuck everlasting."
L-E,[ - Do you know energy carries all the time.right now energy is being carried from a plant to little animal to big animal back to little animal to soil and it repeats agian and again.- ]
L-E,"[ - is most likely that water doesn't have a lot of flavor (like ingredients), and Soda (let's say, Dr. Pepper) has like a Caramel Color or like Caffiene (idk how to spell it) so that is how.- ]"
L-E,I know that 2 hydrogen atoms and 1 oxygen atom also known as h2o. So if we combine those I think we might get water.
L-E,I think moss forms in dark areas because it grows on dark spot on trees
L-E,the sun will allways be a mystriye because nobody has even gotten anywhere near the sun without dieing
L-E,"Photosynthesis is the process used by plants, algae and certain bacteria to harness energy from sunlight and turn it into chemical energy. Here, we describe the general principles of photosynthesis and highlight how scientists are studying this natural process to help develop clean fuels and sources of renewable energy."
L-EE,Before the BTB was blue because it had no carbon dioxide. Once we blew human air into it it turned green because human air has C02 . when we put a plant into the BTB it turned green because plants take in carbon dioxide and the plant took in the carbon dioxide and made it turn back to blue.
L-EE,"[ - that we found was that articles and videos might not be true.Which is why we need to do experiments. In the experiment we found out that the tounge is not made up with separterate taste buds in separterate areas. We found this out by taking Q-tips and dip it in 4 different subtunces sour (lemon Juice) Sugar,Salt and bitter (Coffee). Shown a diagram of different parts of the tounge and have to put the dipped in Q-tip on the part.You have to log it on a paper if you can taste it or not. In the end we shared our results and made a conclusion that the tounge is not made up of seperterate taste buds which means that not all article/videos aren‚t always true. - ]"
L-EE,I used to think that the air moves by itself now I know that the sun makes the air move and that the sun has to be in a certain area to push the wind it's the low pressure system as the warm air rises it cools of and eventually sinks back down the system is like a big engine taking in air all around it. That gets you a lot of moving air
L-EE,"I used to think that not alot of insects can live in moss because moss insects are pretty big like a big ant, but thereês a insect called a tardigrade, a tardigrade is a insect that lives in or around moss, so if a tardigrade can live in moss, that mean other insects can live or can they because a tardigrade is microscopic so thereês a lot of space for the tardigrade, now i think that moss canêt really provide a home or insects because a ant lives underground, so if ants lives on moss, when it rain the rain will wash the ants away."
L-EE,"Mosquitoes are part of the food web is because they get eaten by spiders,dragon flies and more. they are cosumers because they eat plants and obsorb the energy.But they get eaten by the animals thet I mentioned."
L-EE,"Like I said already in ""More about Moss"".Moss may grow only on a north side of a tree if that's the shadiest location as the sun tracks the sky. If there is something else providing shade (or moisture), the moss will grow in those places just as well."
L-EE,"[ - bryophytes are actually a seedless plants. they do not need seed pollenaters or photosynthesis to grow. moss, liverworts and hornworts or all types of seedless plants. usally they live in wet and dewy habitats. this is how they grow.: A moss gives out seeds called spores that travel inair and lands onsome surface. the seed that lands on a surface will soon grow into a moss.- ]"
L-EE,"wait hailey I think you are right but the spores are not only for the wind they are also for the moss to grow let me explain it to you:As part of the first plant family to colonize Earth, the soft beds of mosses that now grace mountain streams and woodlands may have shaped our planetês history.Primitive mosses, similar to the hundreds of moss species found in Appalachia, might have triggered two cool periods around 455 million years ago, according to a recent study. Published earlier this year in Nature Geoscience, the study suggests that early mosses clinging to prehistoric rocks sped up the weathering of certain minerals from those rocks. The release of these minerals accelerated the pace of carbon sequestration, leading to cooler temperatures that paved the way for further plant and animal evolution."
L-EE,"All birds have feathers for different reasons. like the penguins have feathers to keep warm,chickens have feathers because they also need to keep warm, they also need them to flutter up to places only a few feet above the ground, turkeys need feathers also to flutter up to places and to keep warm. and penguins have a thick layer of blubber under their feathers to keep warm in the extreme cold"
L-EE,"I,ve Learned That All Living Things Are Linked Together By What They Eat. For Example, Say If There Were No More Shrimp The Amount Animals That Eat The Shrimp Will Start To Decrease And It Would Just Keep On Decreasing. Also Did You Know That The Food Web Can Contain Lost And Lots Of Animals In It? The Food Web Has Three Main Elements. Producers, Consumers, And Decomposers. Producers Are Plants, They Make Their Own Food Out Of The Sun, (Also Known As Photosynthasis.) The Producers Are Mostly At The Bottom Of The Food Chain. Consumers Can't Make Their Own Food So They Eat The Producers. Primary Consumers Are Herbavors, Secondary Consumers Are Carnivors, And Some Consumers Are Omnivors. (Also There Are Parasite Cosumers!) Decomposers Are Mostly Bacteria. They Help To Brake Down Dead Animals Or Dead Plants Or Any Of Those Dead Things."
L-EE,"[that i have found is the leaves are green beacause of chorophyll. Chorophyll is green it absorbs the sunlight and water the help to make sugar for the tree.Plants use chorophyll to make food also. Leaves have things inside them called pigments which are colored red,yellow,orange and also, purple.You can't see them because during the summer there is so much chorophyll it overrides it. but during the fall there is less sunlight and the chorophyll slowly starts to fade and thats why the leaves change color.]"
L-EE,"decomposers and sravengers that break down the dead plants and animals . They also break down the waste [scat] of other organisms . Decomposers are very important to any ecosystem . If they weren't in the ecosystem ,the plants would not get the essential nutrients ,and then the dead matter and waste would pile up.source:can't remember the title of the artical"
L-EE,"[ -- adhityablack ants live in colonies and anthills .black ants are mostly nice but not so aggressive like red ants and red and black ants mostly bite alot it causes a infection.Fire antsare omnivorous. Known toeatmeats, greasy and sweet materials.Fire antsare omnnivores, meaning they will feed on animal or vegetable sources offood. Thefireant worker's diet includes insects, earthworms, ticks, spiders, arthropod eggs, honeydew and other sweets.this picture here is a leaf cutter antThe ant is a very successful member of the insect group and has always been a topic of interest due to its complex colony. A profile on the ant explains the complexity of the ant colony and why it is often referred . The size and distribution of ant populations is presented along with information on the ant's senses and a detailed description of the ant's life cycle. Information on the ant's antennae is included as well as information on the ant's strength, walking paths, and social behavior.Image -> https://kf6.rit.albany.edu//attachments/5b87586745b8a02554df72de/5bdc50785182ad5cff2b5c0c/1/blob(Link->https://www.mnn.com/earth-matters/animals/blogs/crazy-facts-leaf-cutter-ants)Ant - Wikipedia (Link->https://en.wikipedia.org/wiki/Ant)click on the ant wikipedia to learn some more"
L-EE,I learned that at first I thought that moss did not have any roots but now I found out that moss actually moss has tiny small roots and that moss is eukaryotic meaning their cells have nucleus that also contain cell wall called cellulose there also autotrophic which means they make their own food they also carry a photosynthesis witch makes carbon carbon dioxide into sugar. In order for moss to grow in other places there has to be other moss to send around spores. If it lands somewhere with the right temperature than it can grow correctly seedless plants are separated into different groups Vascular and nonvascular vascular have canals that carry water throughout their body. Nonvascular plants or bryophytes instead of collecting water from there roots they collect water though there thin cell walls they donêt grow more than a few centimeters tall. Thin rootlike rhizoids holds the plants down and also absorb water from the ground. You will find bryophytes all around the world mostly in rain forests and ponds and streams. Mosses are the most common bryophytes clumped in layers on tree trunks the ground or even rocks. Moss and liverworts were the first plants to live harsh places.
L-EE,"Not all plants have flowers or seeds. Ferns and mosses are plants, but they produce spores. Fungi or mushrooms also make spores, but they are not plants. Spores on ferns develop under the leaves. They look like brown spots, but you will need a microscope to see them. Each type of fern has spores of a different shape. Some plants reproduce without seeds or spores in a kind of cloning. Cutting, grafting, or bulbs can be used to grow new plants."
L-EE,"so what i learned is that photosnthesis is light tht comes from the sun and rain water and then it mixes it to gether and then creates this suger. but its not the suger thats in coockies, its a natrule suger. ill post a pickture about it."
L-EE,"Photosynthiesis is where a plant turns energy from the sun into glucose for food. Meanwhile the roots suck up water and take in carbon dioxide, andreleases air as a waste product."
L-EE,"Photosynthesis occurs when a plant soaks up water through its roots, absorbs carbon dioxide (Co2) through openings in the leaves called stomata, and stores energy from sunlight as chemical energy. The water travels up the plant's stem through a transport tissue calledxylem. The water and Co2 spread through the leaves into cells calledthe palisades and the spongy cells. The cells are filled with structures called chloroplasts, which contain a green pigment called chlorophyll. Chlorophyll splits the water into molecules of hydrogen and oxygen atoms. The sunlight chemical energy is used to create glucose from the hydrogen and carbon dioxide. The glucose dissolves into extra water molecules, and gives the plant an extra boost of energy that it needs to grow. The plant gives off the oxygen atoms as a waste product."
L-EE,"the food chain of the ants start with ants getting birth,then they eat ,then the chimpanzees eat the ants with their tools like sticks.then here comes a big predator called a jaguar then it eats the chimpanzee then here comes the the humans in africa eat the jaguar and leave it on the ground then it decomposes then it goes all over again"
L-EE,"[ - Decomposition works when organic substances break down non-living, more simple organic matter (foxes, deers, etc.). This process helps ecosystems by turning organic matter into enerygy for other plants to grow in (Soil). Fungi, bacteria and insects are the ones who do this process, they're called decomposers.- ]"
L-EE,"The Blade, orlamina, is the broad, flat part of the leaf. Photosynthesis occurs in the blade, which has many green food-making cells. Leaf blades differ from one another in several ways: (1) the types of edges, (2) the patterns of the veins, and (3) the number of blades per leaf.The Types of Edges.Almost all narrow, grasslike leaves and needles leaves have a blade with a smooth edge, as do many broadleaf plants, particularly those that are native to warm climates. The rubber plant, a common house plant, is a good example of such a plant.The leaves of many temperate broadleaf plants have small, jagged points called teeth along the blade edge. Birch and elm trees have such leaves. Some plants havehydathodes, tiny valvelike structures that can release excess water from the leaf. The teeth of young leaves on many plants, including cottonwood and pin cherry trees, bear tiny glads. These glands produce liquids that protect the young leaf from plant-eating insects.Some temperate broadleaf plants -- including sassafras trees and certain mulberry and oak trees -- have lobed leaves. The edge of such a leaf looks as if large bites have been taken out of it. This lobing helps heat escape from the leaf."
L-EE,"Wolves don't have alot of predtors as you would think they do because wolves are usally in packs. Wolves eat most of the following animals. Elk, Ox, Rabbit, Moose, Beavers, Fish, Musk, and many more. The predtors of the wolves are bear and mountian lion. That's common predtors for the wolves"
L-EE,When the apples fall they interact with the air because the apple is falling through the air.when it falls to the ground it is interacting with leaves. Over time the apple will interact with decomposers. The decomposers interact with the apple by eating it so it get rotten.
L-EE,"decompoition is in the naturle process by which large organic materials and molecules are broken down into simpler ones.The ultimante products of decompoition are simple molecules such as carbon dioxid water. decompoition is actually an extremly vital ecological process."
L-EE,"Photosynthesis starts off with the sun. When the sun is not blocked the sunlight goes to plants and gives the plants energy. notes:plants make carbon dioxide into sugar from sunlight, plants use stuff like air, H2O, Carbon dioxide, and sunlight to make there own food. When plans make there own food and ""eat"" it, they release water."
L-EE,"Pollution In The WaterThe main sources of water pollution are, Discharge of untreated Raw Sewage from households and factories, Chemicals dumped from Factories, Human littering in rivers, oceans, lakes and other bodies of water. The Great Pacific Garbage Patch is one of the main sources of pollution in the water. It is known for its many garbage and plastic.Every day approximately 8 million pieces of plastic pollution find their way into our oceans. There may now be around 5.25 trillion macro and microplastic pieces floating in the open ocean. Weighing up to 269,000 tons. In developing countries, 70 percent of industrial wastes are dumped untreated into waters, polluting the usable water supply. Polluted water can cause serious diseases some of these water-borne diseases are Typhoid, Cholera, Paratyphoid Fever, Dysentery, Jaundice, Amoebiasis and Malaria. Chemicals in the water also have negative effects on our health. Pesticides _ can damage the nervous system and cause cancer because of the carbonates and organophosphates that they contain.Each year 1.2 trillion gallons of untreated sewage, stormwater, and industrial waste are dumped into US water. While children make up 10% of the world's population, over 40% of the global burden of disease falls on them. More than 3 million children under age five die annually from environmental factors.–Approximately 40% of the lakes in America are too polluted for fishing, aquatic life, or swimming.” –Each year 1.2 trillion gallons of untreated sewage, stormwater, and industrial waste are dumped into US water.” Eighty percent of pollution to the marine environment comes from the land."
L-EE,"The biggest plants on the planet, trees offer shade and wood. We make paper, rubber, and even medicines from trees. We pick fruit and nuts from trees. Find out how trees help filter air and water. Discover how trees protect farms and rivers. The leaves of deciduous trees change color when they stop making chlorophyll. Conifers have needles that stay green. The seeds of deciduous trees are in the fruit, but the seeds of conifers are in cones. Formed each year, tree rings are based on the weather. Forests are being cut down to make room for farms and factories."
L-EE,"Decomposers are the F.B.I the F stands for Fungus, B stands for Bacteria and the I stands for Insects. Decomposers are like little cleaners of nature. They decompose until whatever they are decomposing into Carbon Dioxide, Oxygen &amp; Water."
L-EE,"First of all the cycle starts off as a seed. Then the seed gets carbon dioxide, water, sunlight, to grow. After it gets all of those things the seed turns into a small tree and grows out of the ground, this is when the tree also starts to grow roots. After this step the small tree turns into an apple tree, this is when the tree grows apples. After The tree starts getting weak it loses its apples. When the apples fall to the ground and die the seeds are exposed. They go back in the ground or the wind blows them away and moves them to some place else. This is how the cycle keeps on going."
L-EE,"Water onEarthcycles from the oceans, where it evaporates from the surface, into the atmosphere, forms clouds, falls onto the land as rain, travels through wetlands, rivers, lakes and underground then returns to the ocean ã collectively known as the hydrologic cycle."
L-EE,"Humans impact water pollution in many ways-for one, the endless stream of garbage dumped into the ocean. A waterfall of plastic bags,cans, and water bottles are grinding into the beautiful sea life that surrounds our world. This pollution is usually the cause of the millions of sea animals that wash up on our shores, necks, mouths, intestines, and lungs entwined with plastic. Because of this, will dolphins become extinct?Manantee's?"
L-EE,We need water because 75% of the human body is made out of water and also since plants need water and they give us oxygen and we need water to live and we get the oxygen from the plants and we give carbon dioxide back to the plants so basically almost everything need water.
L-EE,The water cycle starts in a lake. water evaporates and goes into clouds. cloud gets dark nd fall of water and rains on land or lakes. water travels through underground. water ends up in the lake when land meets a lake.
L-EF,I do not think so because Ive touch a tree that has fungus on it it did not come on to me 
L-EF,fungus etch dead thing not grow on them
L-EF,fungi and fungus is piratically the same thing   because fungi etch what eve its on sow does fungus but mi us geeing
L-EF,I think so to I ha seen mold on blue sees 
L-EF,is that fungus mushrooms give trees minerals and the tree gives the fungi mushrooms sugar 
L-F, I think that it takes a week or more for fungi to spread I think that fungi spreads to eat and to get energy
L-F, I think that fungus is basically mold because they look the same  there both the same ripe
L-F,I think fungus is a related to mold  like there in the same family there in a family
L-F, I disagree fungi is related to mold they look the same and there in the same family
L-F,how does fungi help the planet I think it helps the trees grow
L-EF,there are two parts of a shadow a umbra dark part which is in the middle and penumbra light part is on the outside part 
L-EF,Your eyes cant fully adjust to the dark but they can a bit my eyes have never fully adjusted to the dark but I have had light near and it was dark because I was near a lot of light then it suddenly changes my body wont react too fast but it can wait a few seconds and it will think I have Benn there long enough but with no light I don't think your eyes can adjust to a perfectly dark room 
L-EF,Lasers are a very very strong source of light they are so hot that they can cut through metal bars with ease diamond sellers cut Simmonds which is one of the hardest substances on earth  
L-EF,Transparent means full SE through so nontransparent means opaque non SEe through 
L-EF,Aura Borealis commonly none as the northern lights are a form of colored light is usual found in the north pole but it can go south like to France or Italy The natives feared them because they thought they were evil things 
L-EF,Photoluminescence is when an animal makes it one light FACT over 70 of the worlds deep sea fish are photoluminescence fireflies are also photoluminescence 
L-EF,photoluminescence is when creatures in small dark places can make them selfs viable for example fire flies have photoluminescence and their is this kind of fish that has a little light on its head 
L-EF,those are the colors of your eye cones What I mean by your eye cones is you have eye cones is that you have cones in your eyes that are shaped like ice cream cones by mixing them you get the Secondary colors 
L-EF,The Secondary colors of light are made by mixing the Primary colors of light here are the Secondary colors of light  Yellow Magenta and Cyan here is how their made  
L-EF,the Northern lights are branches of colored light in the sky you can only see them in the north pole but some times you can see them in muskox in the winter 
L-EF,A transparent object is something you can see though like Stephanie light can go right though it 
L-EF,A translucent object is some thing that you can kind of see though like paper paper is sort of dark sort of light  
L-EF,When you have two light sources facing on one thing and there turned on you see two shadows And the same thing happens when you have three light sources are there but three shadows appear 
L-EF,If you add light to a prism it should change the white light into the colors of the rainbow Red Orange Yellow Green Blue Violet and Indigo
L-EF,My understanding of natural and artificial light is that living things make there own light like fireflies squids bacteria and fungi 70 present of the worlds deep sea fish make their own light 
L-EF,Lasers can burn through the hardest substance like diamonds the hardest things on earth Laser can burn thousands of holes in 1 day 
L-EF,The law of reflection is that if you shine light at a 90 degree angle it will be reflected as a 90 degree angle the light ray that egos to the flat mirror is called the incident ray and the ray that bounces off is called reflected ray 
L-EF,its used in things like flashlights if we didn't use concave mirrors in flashlights it would be like a candle 
L-EF,Convex lens with light rays will concentrate light making a focus point that is the most concentrated and after that it starts to get less concentrated 
L-EF,I also learned that light can not go through an opaque object because it isn't transparent 
L-EF,Another one of the things I learned was that in ancient times people used sundials to tell the time They could tell that the higher the sun was in the sky the shorter the shadow 
L-EF,When light hits a double convex lens it travels together and hits and the light is concentrated at the focal point 
L-EF,Lasers are very bright and they can burn through anything in the world It can burn through steel and chrome and cloth and iron and metal and everything 
L-EF,When white light goes through a prism it will make a rainbow All the colors that come out of the prism will be rainbow colors
L-EF,Chemiluminescence turns chemical energy into light I used to have glowing stars and a moon on the top of my closet so that is an example of chemiluminescence 
L-EF,Making a rainbow with rain is when its raining lightly and the sun is out An example is when you turn on a sprinkler and the sun is shining 
L-EF,when light hits a flat mirror the angle of incidence equals the angle of reflection When an incident ray hits a 40 degree angle it will come out a 40 degree angle 
L-EF,A translucent object is not see through That means that you cant look through it But a little light can come through A translucent object can be a pace of paper and an mica computer 
L-EF,A concave mirror has a sort of cave shape We have mirrors that are flat the mirror that I am talking about is that mirror but pushed in This mirror looks like a bowl When you look into it you see a long shape of yourself 
L-EF,a convex mirror is the very opposite This mirror is pushed out This mirror looks like a belly As we gr 4 call it a belly mirror when you look into one of these mirrors you see yourself up side down 
L-EF,concave lens heal near sided people see far sided The light rays goad through the eyes and connect at the back of the head 
L-EF,lasers are very bright and very strong They can go through anything If you put a red balloon inside a a white balloon and shine a laxer on it the balloon will pop 
L-EF,a shadow wilel appear when you are facing north Your shadow wilel be in front of you If you are facing south your shadow wilel be behind you And if you are facing east your shadow wile be on your right and if you are facing west your shadow is on your left 
L-EF,To make white light is to shine blue light red light and green light Shine all of the colors in the same spot Then you will see white light Here is a picture to make it more simple 
L-EF,Light can be diffused when light is shone and hits a bumpy mirror and reflects and the light spreads out like a concave lens  whits is called diffused reflection 
L-EF,To make a rainbow withs prism is simple  Just get a prism and go outside Then hold the prism in the air and you'll see a rainbow But sometimes you can not see all the colors
L-EF,Co lours of light You can make white light by mixing red green and blue  primary colors of light light together 
L-EF,The secondary colors of paint are orange  green and violet and they are the colors that the primary colors make when they mix each other 
L-EF,There are three rinds of eye cones in your eyes They are red green and blue They are sensitive to objects that are either yellow red green blue cyan or magenta 
L-EF,The gilt rays from a convex lens go inwards into a point That point is the meeting place of the light 
L-EF,Your eyes can adjust to darkness after a few minutes in pitch blackness In a movie theater the movie has light on the screen but it isn't very bright But at least you can see the outlines of the people that you are sitting between 
L-EF,The angle incidents equals the angle of reflection 
L-EF,A defuse reflection happens when light hits a bumpy mirror 
L-EF,When two different colored lights hit an nontransparent object it makes two different colored shadows one that is on one side of the nontransparent object and one that is one the other lets say that the two different colored lights where red and green and you shined those lights on each side of an nontransparent objects ball One shadow will be green and the other will be red but on either side of the nontransparent object 
L-EF,There are many theories about light there is the straight line theory that is when light travels in straight lines only There is also a theory that is called ripple waves that is when you tutu still water and it makes ripple waves the man that discoverer ripple waves was Christian Huygens The other theory is the combo theory that is when the waves are in the straight lines And there is the cancel out theory and that is where the straight lines cancel the waves 
L-EF,You have three eye cones in your eyes one is red and one is green and one is blue They are all sensitive to there own colors 
L-EF,The next view is the Co lours of Light view with rainbows A rainbow is created when white light hits though a prism and makes a rainbow You can also diffuse a rainbow by letting the light make a rainbow and put another prism beside and it and it creates white light again
L-EF,when light hit a concave mirror the light rays go everywhere but when light rays hit a convex mirror they act normally 
L-EF,You have three eye cones a blue cone a red cone and a green cone The red cone is sensitive to red light the green cone is sensitive to the green light and the blue cone is sensitive to blue light 
L-EF,We have 3 different eye cones The 3 eye cones are 3 different colors those colors are red green and blue 
L-EF,A concave mirror looks like a bowl When light hits a concave mirror it bounces of like in the picture below 
L-EF,There is some thing called the law of reflection The law of reflection on a flat mirror is when the light bounces of the mirror at the same angle it came on to the mirror 
L-EF,A diffused reflection happens on a bumpy mirror Its when all the light goes in lots of directions 
L-EF,Objects that give off their own light are called luminous objects Light sources don't have to be natural to be luminous The sun is luminous as well 
L-EF,Thermoluminescence is different souses that glow by friction and can create blue sparks One of these sources is wintergreen Life Savers If you are chewing one turn the lights of  Look in a mirror while chewing Look in your mouth and you will see the candy brakes up in to blueish green sparks 
L-EF,Cones are things that respond to colored light There are three kinds of light that cones respond to Red blue and green 
L-EF,Light is the colors of the rainbow compressed to make white light A prism splits up light into separate colorsred orange yellow green blue indigo violet 
L-EF,There are different names for the colors of light Those names are the primary colors of light and the secondary colors of light There not just named orally The primary colors are the first colors that make up the secondary colors 
L-EF,The primary colors are red blue and green The same colors as your eye cones 
L-EF,A convex mirror is shaped like a belly and a concave mirror is shaped like a cave 
L-EF,A concave mirror concentrates the light and a convex mirror does the opposite 
